name,blurb,michelin_award,city,country,lat,lon,image,chef,cuisine1,cuisine2,url,url2
Rijnzicht, Mike and Jim Cornelissen’s playful and innovative ideas,ONE_STAR,Doornenburg,Netherlands,51.8902472,6.0226879,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/1c3eaa3cc4744d8f88a22a50c1fa3c9b,Jim Cornelissen,Modern Cuisine,,https://guide.michelin.com/en/gelderland/doornenburg/restaurant/rijnzicht,https://guide.michelin.com/en/gelderland/doornenburg/restaurant/rijnzicht
Cal Paradís,Cal Paradís boasts a long family history and continues to,ONE_STAR,Vall d'Alba,Spain,40.1767144,-0.0339761,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/e30315dfbf5c4291b1f9d5f4b5453633,Miguel Barrera Barrachina,Creative,,https://guide.michelin.com/en/comunidad-valenciana/vall-d-alba/restaurant/cal-paradis,https://guide.michelin.com/en/comunidad-valenciana/vall-d-alba/restaurant/cal-paradis
Essigbrätlein,You have to ring the bell to be admitted to,TWO_STARS,Nuremberg,Germany,49.4551869,11.0747775,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/75e6323a-c3f9-4f54-a0d4-87fd07ec8439.jpg,Andree Köthe,Market Cuisine,Innovative,https://guide.michelin.com/en/bayern/nurnberg/restaurant/essigbratlein,https://guide.michelin.com/en/bayern/nurnberg/restaurant/essigbratlein
Oaxen Krog,A secret door in Oaxen Slip leads into this oak,TWO_STARS,Stockholm,Sweden,59.3225114,18.1017477,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/601bbf85-dcfb-434e-900d-1a2f5f82f62a.jpg,Magnus Ek,Creative,Country cooking,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/oaxen-krog,https://guide.michelin.com/en/stockholm-region/stockholm/restaurant/oaxen-krog
Publiek,"This loft - inspired bistro, by Olly Ceulenaere, has decided to",ONE_STAR,Gent,Belgium,51.0577511,3.7329199,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/d605fc2763984047bbbd016bbde52aff,Olly Ceulenaere,Modern Cuisine,,https://guide.michelin.com/en/oost-vlaanderen/gent/restaurant/publiek,https://guide.michelin.com/en/oost-vlaanderen/gent/restaurant/publiek
Sapio,This smart restaurant is run by a young couple who,ONE_STAR,Catania,Italy,37.5156393,15.104113,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/43d689cda19c4ae18315d0b29290316f,Alessandro Ingiulla,Modern Cuisine,,https://guide.michelin.com/en/sicilia/catania/restaurant/sapio,https://guide.michelin.com/en/sicilia/catania/restaurant/sapio
Al Gambero,"In the most Italian of gastronomic traditions, the history of",ONE_STAR,Calvisano,Italy,45.3492146,10.3430573,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/841cb872e36e4b94a671a3a887b5cb77,Mariapaola Geroldi,Regional Cuisine,Classic Cuisine,https://guide.michelin.com/en/lombardia/calvisano/restaurant/al-gambero,https://guide.michelin.com/en/lombardia/calvisano/restaurant/al-gambero
L'Atelier de Joël Robuchon,If you want to feel part of the action sit,THREE_STARS,Hong Kong,Hong Kong,22.281199,114.15816,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/c641b8b490524458aac762b33061c530,,French Contemporary,,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/l-atelier-de-joel-robuchon,https://guide.michelin.com/en/hong-kong-region/hong-kong/restaurant/l-atelier-de-joel-robuchon
Seven Swans,If you’re looking for something out of the ordinary,ONE_STAR,Frankfurt on the Main,Germany,50.1096762,8.6871455,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7feaeaa9-11bc-4860-9a93-430c204e9c99.jpeg,Ricky Saward,Vegan,Creative,https://guide.michelin.com/en/hessen/frankfurt-am-main/restaurant/seven-swans,https://guide.michelin.com/en/hessen/frankfurt-am-main/restaurant/seven-swans
Entre Vigne et Garrigue,In this authentic setting – an isolated Provençal farmhouse – savour delicious,ONE_STAR,Pujaut,France,43.98619,4.77475,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c8f03255-8222-4f2a-bb6b-0b3ca185d1a7.jpg,Serge Chenet,Modern Cuisine,,https://guide.michelin.com/en/occitanie/pujaut/restaurant/entre-vigne-et-garrigue,https://guide.michelin.com/en/occitanie/pujaut/restaurant/entre-vigne-et-garrigue
Fogony,Taking its name from the unusual dry warm wind that,ONE_STAR,Sort,Spain,42.4159399,1.1320159,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/993353ee6f7f40b2945354f2a94a8b20,Zaraida Cotonat Ruiz,Modern Cuisine,,https://guide.michelin.com/en/catalunya/sort/restaurant/fogony,https://guide.michelin.com/en/catalunya/sort/restaurant/fogony
Versaen,Creativity does not have to be all about spectacle and,ONE_STAR,Ravenstein,Netherlands,51.7973625,5.6523105,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/82937908a1884fdd82032c124bddff89,Hans Derks,Creative,,https://guide.michelin.com/en/noord-brabant/ravenstein/restaurant/versaen,https://guide.michelin.com/en/noord-brabant/ravenstein/restaurant/versaen
Nishishinsaibashi Yuno,The warm-hearted hospitality of the owner-chef who says,ONE_STAR,Osaka,Japan,34.6742296,135.4985887,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/214922dd-521d-4271-a316-f591b5093e99.JPG,Katsuyuki YUNO,Japanese,,https://guide.michelin.com/jp/en/osaka-region/osaka/restaurant/yuno,https://guide.michelin.com/en/osaka-region/osaka/restaurant/yuno
Takumi Sushi Owana,"Snacks and nigiri are served in alternating fashion, and rice",ONE_STAR,Tokyo,Japan,35.644812,139.710474,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/71dbc82c-79ee-4dcd-90cf-a6a155bb6a4c.jpg,Kenji OANA,Sushi,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/takumi-sushi-owana,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/takumi-sushi-owana
La Table - Hôtel Clarance,"This establishment, one of the most prestigious in Lille, has",ONE_STAR,Lille,France,50.638729,3.0571817,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b0122670-bf85-45e4-9f3f-2e9c6b322227.jpg,Thibaut Gamba,Modern Cuisine,,https://guide.michelin.com/en/hauts-de-france/lille/restaurant/la-table,https://guide.michelin.com/en/hauts-de-france/lille/restaurant/la-table
Oro,"This is a restaurant that is well worth frequenting, as",TWO_STARS,Rio de Janeiro,Brazil,-22.98601,-43.22471,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/f50d65a1d0e546a69e53781ffb210d45,Felipe Bronze,Creative,,https://guide.michelin.com/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/oro,https://guide.michelin.com/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/oro
Pasjoli,"Chef Dave Beran presents this captivating French bistro, where standards",ONE_STAR,Santa Monica,United States,34.0005122,-118.4821085,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/cd9b47d2-a368-48d5-a91e-8d44e174939f.jpg,Dave Beran,French,Contemporary,https://guide.michelin.com/us/en/california/santa-monica/restaurant/pasjoli,https://guide.michelin.com/en/california/santa-monica/restaurant/pasjoli
Santa Elisabetta,"Thought to date back to Byzantine times, the Torre della",TWO_STARS,Florence,Italy,43.77173,11.256,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/16bddf6fab9e4cbe99737ad93197c3b1,Rocco De Santis,Creative,Mediterranean Cuisine,https://guide.michelin.com/en/toscana/firenze/restaurant/santa-elisabetta,https://guide.michelin.com/en/toscana/firenze/restaurant/santa-elisabetta
Amelia by Paulo Airaudo,A personal restaurant with a difference located along the Playa,TWO_STARS,Donostia / San Sebastián,Spain,43.3168594,-1.9859469,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/ef0aa4edbb77485da5fb10e6d664adc4,Paulo Airaudo,Creative,,https://guide.michelin.com/en/pais-vasco/es-donostia-san-sebastian/restaurant/amelia-1191398,https://guide.michelin.com/en/pais-vasco/es-donostia-san-sebastian/restaurant/amelia-1191398
Mirador de Ulía,A unique restaurant boasting an outstanding location and fabulous views,ONE_STAR,Donostia / San Sebastián,Spain,43.3280079,-1.965735,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/6f6ec6dfe88b4c4e8daf2c2a36bd0321,Ruben Trincado,Creative,,https://guide.michelin.com/en/pais-vasco/es-donostia-san-sebastian/restaurant/mirador-de-ulia,https://guide.michelin.com/en/pais-vasco/es-donostia-san-sebastian/restaurant/mirador-de-ulia
Oryori Hiwatashi,Only one reservation is accepted for lunch or dinner at,ONE_STAR,Kyoto,Japan,35.015108,135.760902,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3240c00a-e49c-416e-b248-075b759ed1ce.jpg,Kazuya MATSUKI,Japanese,,https://guide.michelin.com/jp/en/kyoto-region/kyoto/restaurant/oryori-hiwatashi,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/oryori-hiwatashi
Noble,"This radiant and trendy restaurant boasts a fresh, colourful feel",ONE_STAR,'s-Hertogenbosch,Netherlands,51.6828128,5.2948973,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e5ebb446-c356-4765-8649-fbb9221e48fa.jpg,Edwin Kats,Modern French,,https://guide.michelin.com/en/noord-brabant/nl-s-hertogenbosch/restaurant/noble415610,https://guide.michelin.com/en/noord-brabant/nl-s-hertogenbosch/restaurant/noble415610
L'Antic Molí,A former flour mill in the middle of the country,ONE_STAR,Ulldecona,Spain,40.6096525,0.3378044,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/971d05fe25ed44ccb032541c325d3346,Vicent Guimerà Sales,Modern Cuisine,Traditional Cuisine,https://guide.michelin.com/en/catalunya/ulldecona/restaurant/l-antic-moli,https://guide.michelin.com/en/catalunya/ulldecona/restaurant/l-antic-moli
Edvard,The elegant fine dining restaurant of the Palais Hansen Kempinski,ONE_STAR,Vienna,Austria,48.2162673,16.3681893,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a837b9c8-70b6-4f65-8600-1cc01eec4d56.jpg,Thomas Pedevilla,Creative,Modern Cuisine,https://guide.michelin.com/at/en/vienna/wien/restaurant/edvard,https://guide.michelin.com/en/vienna/wien/restaurant/edvard
Frantzén,A truly immersive experience that you won't forget in,THREE_STARS,Stockholm,Sweden,59.3341785,18.0597905,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d9f581f7-b748-4c8a-a40b-5ff3158d483a.jpg,Björn FRANTZEN,Modern Cuisine,,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/frantzen,https://guide.michelin.com/en/stockholm-region/stockholm/restaurant/frantzen
Le P'tit Polyte,The P’tit Polyte is far from little! This former,ONE_STAR,Les Deux-Alpes,France,45.0037003,6.1209222,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4a580783-66f2-4c07-9893-39e77af0ec6c.jpg,Tanguy Rattier,Modern Cuisine,,https://guide.michelin.com/en/auvergne-rhone-alpes/les-deux-alpes/restaurant/le-p-tit-polyte,https://guide.michelin.com/en/auvergne-rhone-alpes/les-deux-alpes/restaurant/le-p-tit-polyte
L'orgueil,Hearing that there is no sign out front and champagne,ONE_STAR,Tokyo,Japan,35.6660668,139.7201594,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b1140350-5c66-46b9-b612-908a704d72de.jpg,Fumiya KASE,French,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/l-orgueil,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/l-orgueil
Likoké,"In the company of Piet Huysentruyt, a young kitchen brigade",ONE_STAR,Les Vans,France,44.4038467,4.1334071,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/76ae8551-4d87-42c4-baaa-f345b1c3ad8e.jpg,Guido Niño Torres,Creative,,https://guide.michelin.com/en/auvergne-rhone-alpes/les-vans/restaurant/likoke,https://guide.michelin.com/en/auvergne-rhone-alpes/les-vans/restaurant/likoke
Romano,"With a history dating back over 50 years, Romano is",ONE_STAR,Viareggio,Italy,43.8722767,10.2482771,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/1c5b58a906f74591bc544808e91cd937,,Seafood,,https://guide.michelin.com/en/toscana/viareggio/restaurant/romano,https://guide.michelin.com/en/toscana/viareggio/restaurant/romano
Usukifugu Yamadaya,This restaurant is a branch of an established fugu ryotei,TWO_STARS,Tokyo,Japan,35.658213,139.7226951,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/fe1d62fb-cf31-4a00-8d01-c65ddf8f9f23.jpg,Yoshio KUSAKABE,Fugu / Pufferfish,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/usukifugu-yamadaya,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/usukifugu-yamadaya
Lafleur,"Lafleur serves beautifully presented, classic yet modern cuisine full of",TWO_STARS,Frankfurt on the Main,Germany,50.1214911,8.6565825,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/763f8e99-7905-4691-a9ff-d1e296238c56.jpg,Andreas Krolik,Modern French,Creative,https://guide.michelin.com/en/hessen/frankfurt-am-main/restaurant/lafleur,https://guide.michelin.com/en/hessen/frankfurt-am-main/restaurant/lafleur
Schwabenstube,"Housed in a smart, old timber-framed house, Schwabenstube boasts",ONE_STAR,Asperg,Germany,48.9046036,9.1352183,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0035f4f1-6de5-40b0-9c2f-a93558e37fd8.jpg,Max Speyer,Classic French,,https://guide.michelin.com/en/baden-wurttemberg/asperg/restaurant/schwabenstube,https://guide.michelin.com/en/baden-wurttemberg/asperg/restaurant/schwabenstube
Solstice,"Meilleur Ouvrier de France, pillar of the Ferrandi school, promoter",ONE_STAR,Paris,France,48.8402902,2.3458979,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7df3989a-5dfd-40bd-bc98-e12bb58607b6.jpg,Eric Trochon,Creative,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/solstice,https://guide.michelin.com/en/ile-de-france/paris/restaurant/solstice
El Doncel,The magic of modern gastronomy in an 18C mansion in,ONE_STAR,Sigüenza,Spain,41.0692522,-2.643727,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/dc59c5e2475f407889be08bddea72b87,Enrique Pérez Martínez,Modern Cuisine,,https://guide.michelin.com/en/castilla-la-mancha/siguenza/restaurant/el-doncel,https://guide.michelin.com/en/castilla-la-mancha/siguenza/restaurant/el-doncel
La Palme d'Or,In the sumptuous Art Deco setting of the Hotel Martinez,TWO_STARS,Cannes,France,43.5479133,7.0302834,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/45c5aea373984f70b7e98c0b68093855,Christian Sinicropi,Creative,,https://guide.michelin.com/en/provence-alpes-cote-dazur/cannes/restaurant/la-palme-d-or,https://guide.michelin.com/en/provence-alpes-cote-dazur/cannes/restaurant/la-palme-d-or
The French Laundry,Over 20 years old and topping every foodie’s bucket,THREE_STARS,Yountville,United States,38.40443,-122.36474,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7e212f89-0f0d-4879-a515-0be47a4024b3.jpg,David Breeden,Contemporary,French,https://guide.michelin.com/us/en/california/yountville/restaurant/the-french-laundry,https://guide.michelin.com/en/california/yountville/restaurant/the-french-laundry
Gourmet-Restaurant Der Butt,This is the place to come for modern dishes with,ONE_STAR,Rostock,Germany,54.1792706,12.0992138,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c63ceab7-afcb-4685-8767-6adae18f35d3.jpg,André Münch,Modern Cuisine,Creative,https://guide.michelin.com/en/mecklenburg-vorpommern/rostock/restaurant/gourmet-restaurant-der-butt,https://guide.michelin.com/en/mecklenburg-vorpommern/rostock/restaurant/gourmet-restaurant-der-butt
La Buca,"A modern environment rich in Mediterranean colours, a pleasant outside",ONE_STAR,Cesenatico,Italy,44.200314,12.396823,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/a1469ce92898468f89b4bad5a062a81f,Gregorio Grippo,Seafood,,https://guide.michelin.com/en/emilia-romagna/cesenatico/restaurant/la-buca130947,https://guide.michelin.com/en/emilia-romagna/cesenatico/restaurant/la-buca130947
Le Louis XV - Alain Ducasse à l'Hôtel de Paris,"It is here that Alain Ducasse forged his style, imposing",THREE_STARS,Monaco,France,43.7391839,7.4271047,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/03a2e0b5-b091-44c2-a9fa-76824876afa4.jpg,Dominique Lory,Mediterranean Cuisine,Modern Cuisine,https://guide.michelin.com/en/monaco-region/monaco/restaurant/le-louis-xv-alain-ducasse-a-l-hotel-de-paris,https://guide.michelin.com/en/monaco-region/monaco/restaurant/le-louis-xv-alain-ducasse-a-l-hotel-de-paris
Glass Hostaria,"Situated in the heart of Trastevere, this restaurant boasts a",ONE_STAR,Rome,Italy,41.890477,12.4691032,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b89b5155-6274-4510-8439-030669d36aa7.JPG,Cristina Bowerrman,Creative,Innovative,https://guide.michelin.com/en/lazio/roma/restaurant/glass-hostaria,https://guide.michelin.com/en/lazio/roma/restaurant/glass-hostaria
Caviar Russe,"No playful pun, no name-check for grandma—whoever christened",ONE_STAR,New York,United States,40.760685,-73.97355,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c5699904-3810-40c1-b073-fbbb1e7ad13b.jpg,,Contemporary,Seafood,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/caviar-russe,https://guide.michelin.com/en/new-york-state/new-york/restaurant/caviar-russe
Pierre Gagnaire,Internationally celebrated French Chef Pierre Gagnaire opened his eponymous contemporary,ONE_STAR,SEOUL,South Korea,37.56529,126.98103,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/ce9a3f76ecc54b9db0215899e9e45d24,Frederic Eyrier,French,,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/pierre-gagnaire,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/pierre-gagnaire
Zia,This restaurant in Trastevere is run by chef Antonio who,ONE_STAR,Rome,Italy,41.8870305,12.4679141,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7da6667e-893b-4ac7-9382-86aa87f1bf6d.JPG,Antonio Ziantoni,Modern Cuisine,Contemporary,https://guide.michelin.com/en/lazio/roma/restaurant/zia,https://guide.michelin.com/en/lazio/roma/restaurant/zia
Tentazioni,"She hails from Brittany, he from Sardinia and their restaurant",ONE_STAR,Bordeaux,France,44.8435566,-0.5816042,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/39a77c41-4152-4f37-a164-c16e90de4e96.JPG,Giovanni PIREDDU,Italian,,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/tentazioni,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/tentazioni
Mio,"Despite its discreet entrance, this lavishly ornate dining room will",ONE_STAR,Beijing,China Mainland,39.95071,116.4672,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/b770d1a9c09348458d1bac53263fb1c3,,Italian,,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/mio,
